genomeQ	genomeR	total_CDS_bases_a	unmapped_CDS_bases_b	fract_CDS_unmapped_X	total_NC_bases_c	unmapped_NC_bases_d	frac_NC_unmapped_Y	genomeQ_size	unmapped_bases
GCF_002288155	GCF_000276685	1585828	6246	0.00393863647255566	146295	642	0.00438839331487747	1732123	6888
GCF_001986355	GCF_004637205	3458393	0	0	645993	0	0	4104386	0
GCF_004637205	GCF_001986355	3476309	0	0	630195	0	0	4106504	0
GCF_002288155	GCF_900637125	1591490	6485	0.00407479783096344	140753	404	0.00287027629961706	1732243	6889
GCF_900637125	GCF_002288155	1597949	0	0	141105	0	0	1739054	0
GCF_029025425	GCF_029580975	1543951	0	0	122797	0	0	1666748	0
GCF_029580975	GCF_029025425	1543126	0	0	124794	0	0	1667920	0
GCF_029025605	GCF_029580995	1545183	0	0	123362	0	0	1668545	0
GCF_029580995	GCF_029025605	1545187	0	0	123346	0	0	1668533	0
GCF_029580695	GCF_029580915	1545642	0	0	123309	0	0	1668951	0
GCF_029580915	GCF_029580695	1544605	0	0	124324	0	0	1668929	0
GCF_029580715	GCF_029581035	1544887	0	0	123664	0	0	1668551	0
GCF_029581035	GCF_029580715	1543093	0	0	125363	0	0	1668456	0
GCF_029580735	GCF_029580755	1546103	0	0	122432	0	0	1668535	0
GCF_029580755	GCF_029580735	1545946	0	0	122829	0	0	1668775	0
GCF_029580915	GCF_029580935	1544934	0	0	123977	0	0	1668911	0
GCF_029580935	GCF_029580915	1545642	0	0	123309	0	0	1668951	0
GCF_029580915	GCF_029909675	1544322	0	0	124242	0	0	1668564	0
GCF_029909675	GCF_029580915	1545642	0	0	123309	0	0	1668951	0
GCF_029580955	GCF_032463665	1544690	0	0	123841	0	0	1668531	0
GCF_032463665	GCF_029580955	1544579	0	0	123979	0	0	1668558	0
GCF_029580975	GCF_032463665	1544690	0	0	123841	0	0	1668531	0
GCF_032463665	GCF_029580975	1543951	0	0	122797	0	0	1666748	0
GCF_001987155	GCF_001987295	3478288	0	0	625914	0	0	4104202	0
GCF_001987295	GCF_001987155	3469676	0	0	634577	0	0	4104253	0
GCF_029580995	GCF_029909675	1544322	0	0	124242	0	0	1668564	0
GCF_029909675	GCF_029580995	1545183	0	0	123362	0	0	1668545	0
GCF_029581015	GCF_029909595	1544270	0	0	124225	0	0	1668495	0
GCF_029909595	GCF_029581015	1544644	0	0	123907	0	0	1668551	0
GCF_029581035	GCF_029909535	1544264	0	0	124394	0	0	1668658	0
GCF_029909535	GCF_029581035	1544887	0	0	123664	0	0	1668551	0
GCF_029581035	GCF_029909655	1542847	0	0	125684	0	0	1668531	0
GCF_029909655	GCF_029581035	1544887	0	0	123664	0	0	1668551	0
GCF_029581055	GCF_029909575	1542693	0	0	125157	0	0	1667850	0
GCF_029909575	GCF_029581055	1544478	0	0	123231	0	0	1667709	0
GCF_029581075	GCF_029909575	1542693	0	0	125157	0	0	1667850	0
GCF_029909575	GCF_029581075	1543834	0	0	123978	0	0	1667812	0
GCF_029581075	GCF_029948185	1540262	0	0	127198	0	0	1667460	0
GCF_029948185	GCF_029581075	1543834	0	0	123978	0	0	1667812	0
GCF_029909535	GCF_029909695	1544426	0	0	124232	0	0	1668658	0
GCF_029909695	GCF_029909535	1544264	0	0	124394	0	0	1668658	0
GCF_029909555	GCF_029909655	1542847	0	0	125684	0	0	1668531	0
GCF_029909655	GCF_029909555	1544794	0	0	123968	0	0	1668762	0
GCF_029909575	GCF_045348485	1544314	0	0	123541	0	0	1667855	0
GCF_045348485	GCF_029909575	1542693	0	0	125157	0	0	1667850	0
GCF_001987155	GCF_032272945	3473618	0	0	635930	0	0	4109548	0
GCF_032272945	GCF_001987155	3469676	0	0	634577	0	0	4104253	0
GCF_029909635	GCF_029909655	1542847	0	0	125684	0	0	1668531	0
GCF_029909655	GCF_029909635	1544583	0	0	124064	0	0	1668647	0
GCF_039780895	GCF_045348485	1544314	0	0	123541	0	0	1667855	0
GCF_045348485	GCF_039780895	1543597	0	0	124257	0	0	1667854	0
GCF_039880305	GCF_045348525	1545360	0	0	122919	0	0	1668279	0
GCF_045348525	GCF_039880305	1544388	0	0	123963	0	0	1668351	0
GCF_045348455	GCF_045348475	1546074	0	0	122266	0	0	1668340	0
GCF_045348475	GCF_045348455	1544291	0	0	124047	0	0	1668338	0
GCF_045348495	GCF_045348505	1544383	0	0	123161	0	0	1667544	0
GCF_045348505	GCF_045348495	1544919	0	0	122625	0	0	1667544	0
GCF_045348495	GCF_045348515	1542747	0	0	124797	0	0	1667544	0
GCF_045348515	GCF_045348495	1544919	0	0	122625	0	0	1667544	0
GCF_045348535	GCF_900637125	1591490	0	0	140753	0	0	1732243	0
GCF_900637125	GCF_045348535	1594210	0	0	136995	0	0	1731205	0
GCF_045571585	GCF_045571595	2994443	0	0	429528	0	0	3423971	0
GCF_045571595	GCF_045571585	2994011	0	0	429936	0	0	3423947	0
GCF_045571605	GCF_045571685	2937068	8076	0.00274968097435946	409339	2505	0.00611962212249505	3346407	10581
GCF_045571685	GCF_045571605	2946435	2263	0.000768046809109992	408057	1331	0.00326179920942417	3354492	3594
GCF_045571635	GCF_045571675	2985143	0	0	411301	330	0.000802332112005563	3396444	330
GCF_045571675	GCF_045571635	2987120	0	0	409320	0	0	3396440	0
GCF_001987415	GCF_002286335	3470154	0	0	637221	0	0	4107375	0
GCF_002286335	GCF_001987415	3470850	0	0	633425	0	0	4104275	0
GCF_045571675	GCF_045571695	3070715	0	0	413780	0	0	3484495	0
GCF_045571695	GCF_045571675	2985143	74283	0.0248842350265967	411301	13743	0.0334134855008862	3396444	88026
GCF_045571695	GCF_045571725	2987647	73673	0.0246592050533413	408838	14353	0.0351068149242487	3396485	88026
GCF_045571725	GCF_045571695	3070715	0	0	413780	0	0	3484495	0
GCF_045571705	GCF_045571725	2987647	0	0	408838	0	0	3396485	0
GCF_045571725	GCF_045571705	2986405	0	0	410033	0	0	3396438	0
GCF_045572975	GCF_045575305	3081714	0	0	414345	0	0	3496059	0
GCF_045575305	GCF_045572975	3081943	0	0	414125	0	0	3496068	0
GCF_045572975	GCF_045582925	3079924	0	0	416129	0	0	3496053	0
GCF_045582925	GCF_045572975	3081943	0	0	414125	0	0	3496068	0
GCF_045572985	GCF_045582955	3079318	0	0	416691	0	0	3496009	0
GCF_045582955	GCF_045572985	3084772	0	0	415013	0	0	3499785	0
GCF_045575305	GCF_045575335	3081418	0	0	414656	0	0	3496074	0
GCF_045575335	GCF_045575305	3081714	0	0	414345	0	0	3496059	0
GCF_045575305	GCF_045575345	3081390	0	0	414679	0	0	3496069	0
GCF_045575345	GCF_045575305	3081714	0	0	414345	0	0	3496059	0
GCF_045575305	GCF_045577875	3081417	0	0	414644	0	0	3496061	0
GCF_045577875	GCF_045575305	3081714	0	0	414345	0	0	3496059	0
GCF_045575305	GCF_045580695	3082523	0	0	413546	0	0	3496069	0
GCF_045580695	GCF_045575305	3081714	0	0	414345	0	0	3496059	0
GCF_001987415	GCF_022407515	3475109	0	0	632327	0	0	4107436	0
GCF_022407515	GCF_001987415	3470850	0	0	633425	0	0	4104275	0
GCF_045575305	GCF_045582955	3079318	0	0	416691	0	0	3496009	0
GCF_045582955	GCF_045575305	3081714	0	0	414345	0	0	3496059	0
GCF_045575305	GCF_045582975	3080004	0	0	416059	0	0	3496063	0
GCF_045582975	GCF_045575305	3081714	0	0	414345	0	0	3496059	0
GCF_045577865	GCF_045580685	3081545	0	0	414520	0	0	3496065	0
GCF_045580685	GCF_045577865	3079190	0	0	416803	0	0	3495993	0
GCF_045580685	GCF_045580695	3082523	0	0	413546	0	0	3496069	0
GCF_045580695	GCF_045580685	3081545	0	0	414520	0	0	3496065	0
GCF_000604125	GCF_023016405	1049157	326	0.00031072565879082	90490	0	0	1139647	326
GCF_023016405	GCF_000604125	991507	395	0.000398383470817654	147696	0	0	1139203	395
GCF_005885795	GCF_023016405	1049157	326	0.00031072565879082	90490	0	0	1139647	326
GCF_023016405	GCF_005885795	1044051	0	0	95787	0	0	1139838	0
GCF_023016345	GCF_023016405	1049157	0	0	90490	0	0	1139647	0
GCF_023016405	GCF_023016345	1048713	0	0	90826	0	0	1139539	0
GCF_023016345	GCF_023016445	1048529	0	0	91008	0	0	1139537	0
GCF_023016445	GCF_023016345	1048713	0	0	90826	0	0	1139539	0
GCF_023016385	GCF_023016405	1049157	0	0	90490	0	0	1139647	0
GCF_023016405	GCF_023016385	1049236	512	0.000487974106873954	89261	472	0.00528786368066681	1138497	984
GCF_024181265	GCF_024181285	2746004	369	0.000134377080295586	347693	0	0	3093697	369
GCF_024181285	GCF_024181265	2757902	94	3.40838797027596e-05	309652	133	0.000429514422642192	3067554	227
GCF_001987775	GCF_001988355	3479640	0	0	633054	0	0	4112694	0
GCF_001988355	GCF_001987775	3477602	0	0	631941	0	0	4109543	0
GCF_024181265	GCF_024181305	2738598	7182	0.00262250976594593	352744	3854	0.0109257705304697	3091342	11036
GCF_024181305	GCF_024181265	2757902	0	0	309652	0	0	3067554	0
GCF_003076295	GCF_003971485	2128661	0	0	255989	0	0	2384650	0
GCF_003971485	GCF_003076295	2128078	0	0	254175	0	0	2382253	0
GCF_038368285	GCF_045277395	2057546	10624	0.00516343255509233	243241	651	0.0026763580153017	2300787	11275
GCF_045277395	GCF_038368285	2056117	6073	0.00295362569347951	243357	629	0.0025846801201527	2299474	6702
GCF_038368345	GCF_045277335	2025282	523	0.00025823564323388	246463	2	8.11480830794074e-06	2271745	525
GCF_045277335	GCF_038368345	2025886	471	0.000232490870661034	246989	57	0.000230779508399159	2272875	528
GCF_045277515	GCF_045277525	2083202	0	0	236070	0	0	2319272	0
GCF_045277525	GCF_045277515	2083582	0	0	235686	0	0	2319268	0
GCF_007972745	GCF_016584325	1063996	0	0	266661	0	0	1330657	0
GCF_016584325	GCF_007972745	1011889	0	0	255547	0	0	1267436	0
GCF_007972745	GCF_017896365	1008046	0	0	259755	0	0	1267801	0
GCF_017896365	GCF_007972745	1011889	0	0	255547	0	0	1267436	0
GCF_947250595	GCF_947251505	1076401	120751	0.112180311984103	209854	21027	0.100198233057268	1286255	141778
GCF_947251505	GCF_947250595	1261006	3095	0.00245438959053327	246675	134	0.000543224891050978	1507681	3229
GCF_001746675	GCF_022409615	3673125	38387	0.0104507742045261	1238083	6751	0.00545278466790999	4911208	45138
GCF_022409615	GCF_001746675	3666446	4543	0.00123907456976047	1295550	1870	0.00144340241596233	4961996	6413
GCF_002850115	GCF_002850215	3645045	0	0	1053774	0	0	4698819	0
GCF_002850215	GCF_002850115	3647153	0	0	1056629	0	0	4703782	0
GCF_001987775	GCF_004634605	3469049	14080	0.00405874924222748	626438	3009	0.00480334845587273	4095487	17089
GCF_004634605	GCF_001987775	3477602	0	0	631941	0	0	4109543	0
GCF_021459985	GCF_048595625	4281641	2924	0.000682915732542733	855988	612	0.000714963293877952	5137629	3536
GCF_048595625	GCF_021459985	4168826	16921	0.00405893649674992	960936	4727	0.00491916215023685	5129762	21648
GCF_022409615	GCF_028752295	3683263	155	4.20822515253459e-05	1265527	0	0	4948790	155
GCF_028752295	GCF_022409615	3673125	31526	0.00858288242300493	1238083	4050	0.00327118618057109	4911208	35576
GCF_032698475	GCF_041475665	4429060	0	0	871373	0	0	5300433	0
GCF_041475665	GCF_032698475	4431162	0	0	865481	0	0	5296643	0
GCF_032698475	GCF_041475815	4423486	0	0	871142	0	0	5294628	0
GCF_041475815	GCF_032698475	4431162	0	0	865481	0	0	5296643	0
GCF_045707245	GCF_045717255	4182024	0	0	772097	0	0	4954121	0
GCF_045717255	GCF_045707245	4169293	0	0	779303	0	0	4948596	0
GCF_045711565	GCF_045723835	4267684	63124	0.0147911607326128	835289	15386	0.0184199720096877	5102973	78510
GCF_045723835	GCF_045711565	4267550	60782	0.014242832538576	849838	12188	0.0143415568614254	5117388	72970
GCF_979258005	GCF_979258795	4281946	0	0	924007	0	0	5205953	0
GCF_979258795	GCF_979258005	4240531	0	0	965538	0	0	5206069	0
GCF_000019325	GCF_015475935	1883016	0	0	593430	0	0	2476446	0
GCF_015475935	GCF_000019325	1886817	0	0	588313	0	0	2475130	0
GCF_001971475	GCF_028752655	1910242	919	0.000481090877490915	586536	643	0.00109626689580861	2496778	1562
GCF_028752655	GCF_001971475	1945116	1250	0.000642635195021788	561649	54	9.61454573942088e-05	2506765	1304
GCF_001971505	GCF_042244175	2074097	997	0.000480691115217851	618360	306	0.000494857364641956	2692457	1303
GCF_042244175	GCF_001971505	2099764	687	0.000327179625900816	572478	172	0.000300448226831424	2672242	859
GCF_001988375	GCF_001988795	3471553	0	0	633738	0	0	4105291	0
GCF_001988795	GCF_001988375	3469837	0	0	635494	0	0	4105331	0
GCF_022468455	GCF_023361975	3385399	18393	0.00543303758286689	566884	3057	0.00539263764720825	3952283	21450
GCF_023361975	GCF_022468455	3331269	47642	0.0143014568922534	590318	11695	0.0198113559132535	3921587	59337
GCF_001971505	GCF_042244685	2076807	0	0	595478	0	0	2672285	0
GCF_042244685	GCF_001971505	2099764	0	0	572478	0	0	2672242	0
GCF_012974125	GCF_012974145	2044719	21668	0.0105970551454748	624931	5750	0.00920101579214345	2669650	27418
GCF_012974145	GCF_012974125	2044773	39739	0.0194344311080007	633652	19055	0.0300717112863212	2678425	58794
GCF_014249995	GCF_028227275	1973539	0	0	540974	0	0	2514513	0
GCF_028227275	GCF_014249995	1972523	117	5.93148977223586e-05	542470	336	0.000619389090640957	2514993	453
GCF_014249995	GCF_028227635	1972333	1813	0.000919215974178802	543286	578	0.00106389636397772	2515619	2391
GCF_028227635	GCF_014249995	1972523	2273	0.00115233130361471	542470	761	0.00140284255350526	2514993	3034
GCF_020990505	GCF_020990545	1986483	0	0	833706	0	0	2820189	0
GCF_020990545	GCF_020990505	1999834	0	0	824912	0	0	2824746	0
GCF_020990505	GCF_020990645	1995048	0	0	829841	0	0	2824889	0
GCF_020990645	GCF_020990505	1999834	0	0	824912	0	0	2824746	0
GCF_020990525	GCF_020990745	1988253	0	0	836629	0	0	2824882	0
GCF_020990745	GCF_020990525	1992241	0	0	832688	0	0	2824929	0
GCF_020990645	GCF_020990665	1993598	0	0	831247	0	0	2824845	0
GCF_020990665	GCF_020990645	1995048	0	0	829841	0	0	2824889	0
GCF_020990645	GCF_020990685	1991012	0	0	833895	0	0	2824907	0
GCF_020990685	GCF_020990645	1995048	0	0	829841	0	0	2824889	0
GCF_020990645	GCF_020990705	1993173	0	0	831736	0	0	2824909	0
GCF_020990705	GCF_020990645	1995048	0	0	829841	0	0	2824889	0
GCF_001988375	GCF_002859705	3469592	0	0	636792	0	0	4106384	0
GCF_002859705	GCF_001988375	3469837	0	0	635494	0	0	4105331	0
GCF_020990645	GCF_020990765	1993078	0	0	831692	0	0	2824770	0
GCF_020990765	GCF_020990645	1995048	0	0	829841	0	0	2824889	0
GCF_020990725	GCF_020990765	1993078	0	0	831692	0	0	2824770	0
GCF_020990765	GCF_020990725	1989255	0	0	835660	0	0	2824915	0
GCF_020990745	GCF_020990805	1990411	0	0	834442	0	0	2824853	0
GCF_020990805	GCF_020990745	1988253	0	0	836629	0	0	2824882	0
GCF_028227635	GCF_055766035	1959562	3167	0.00161617749272542	553337	573	0.00103553530669375	2512899	3740
GCF_055766035	GCF_028227635	1972333	2000	0.00101402755011451	543286	423	0.000778595435921412	2515619	2423
GCF_028735895	GCF_042241145	1956971	0	0	591651	0	0	2548622	0
GCF_042241145	GCF_028735895	1978592	0	0	570246	0	0	2548838	0
GCF_042238405	GCF_042239055	2164343	0	0	605258	0	0	2769601	0
GCF_042239055	GCF_042238405	2091543	1394	0.000666493588704607	616516	32	5.19045734417274e-05	2708059	1426
GCF_042239055	GCF_042239545	2106026	10103	0.00479718673938498	576228	1316	0.0022838182108471	2682254	11419
GCF_042239545	GCF_042239055	2164343	0	0	605258	0	0	2769601	0
GCF_042241145	GCF_042241895	1978197	0	0	570405	0	0	2548602	0
GCF_042241895	GCF_042241145	1956971	0	0	591651	0	0	2548622	0
GCF_042241145	GCF_053901405	1933103	0	0	615510	0	0	2548613	0
GCF_053901405	GCF_042241145	1956971	0	0	591651	0	0	2548622	0
GCF_042241895	GCF_053901255	1942056	0	0	606517	0	0	2548573	0
GCF_053901255	GCF_042241895	1978197	0	0	570405	0	0	2548602	0
GCF_001988795	GCF_001989015	3472401	0	0	636079	0	0	4108480	0
GCF_001989015	GCF_001988795	3471553	0	0	633738	0	0	4105291	0
GCF_042242545	GCF_053901235	1826964	0	0	612571	0	0	2439535	0
GCF_053901235	GCF_042242545	1888342	0	0	551182	0	0	2439524	0
GCF_046605575	GCF_055959275	2014155	1535	0.000762106193416098	594609	1684	0.00283211320380284	2608764	3219
GCF_055959275	GCF_046605575	2047598	7187	0.00350996631174674	664847	6075	0.00913744064423845	2712445	13262
GCF_055959275	GCF_055959285	2025562	156	7.70156628135796e-05	596923	0	0	2622485	156
GCF_055959285	GCF_055959275	2014155	343	0.000170294738984835	594609	256	0.000430535023856013	2608764	599
GCF_055959275	GCF_055959555	2005647	0	0	589332	0	0	2594979	0
GCF_055959555	GCF_055959275	2014155	218	0.000108233974048671	594609	225	0.000378399923310949	2608764	443
GCF_055959555	GCF_055959565	2032691	0	0	587213	0	0	2619904	0
GCF_055959565	GCF_055959555	2005647	0	0	589332	0	0	2594979	0
GCF_000834355	GCF_900635715	3844709	49203	0.0127975875417359	834043	11517	0.0138086405616977	4678752	60720
GCF_900635715	GCF_000834355	3908666	19306	0.0049392810744126	821087	3339	0.0040665605471771	4729753	22645
GCF_000834375	GCF_003798385	3830919	0	0	858511	0	0	4689430	0
GCF_003798385	GCF_000834375	3831284	0	0	858152	0	0	4689436	0
GCF_000834865	GCF_044784355	3755317	148065	0.0394280962166443	678987	25172	0.0370728747383971	4434304	173237
GCF_044784355	GCF_000834865	3797029	106229	0.0279768734976741	699540	19096	0.0272979386453955	4496569	125325
GCF_002073315	GCF_002983625	4150401	0	0	810249	0	0	4960650	0
GCF_002983625	GCF_002073315	4148304	0	0	814737	0	0	4963041	0
GCF_015336085	GCF_015337285	3677370	74661	0.0203028251168634	877977	23977	0.0273093714300033	4555347	98638
GCF_015337285	GCF_015336085	3712112	21411	0.00576787553823807	892798	8900	0.00996866032405987	4604910	30311
GCF_001988795	GCF_002442775	3455004	0	0	650311	0	0	4105315	0
GCF_002442775	GCF_001988795	3471553	0	0	633738	0	0	4105291	0
GCF_015336085	GCF_015337445	3621792	80532	0.022235401701699	877710	18109	0.0206320994405897	4499502	98641
GCF_015337445	GCF_015336085	3712112	186	5.01062467942778e-05	892798	0	0	4604910	186
GCF_015336085	GCF_015337645	3676117	805	0.000218981060722496	934873	93	9.94787527289803e-05	4610990	898
GCF_015337645	GCF_015336085	3712112	185	4.98368583706526e-05	892798	1	1.12007419371459e-06	4604910	186
GCF_015336085	GCF_015338045	3686860	6943	0.00188317430008191	949685	3235	0.00340639264598262	4636545	10178
GCF_015338045	GCF_015336085	3712112	28859	0.00777428051739818	892798	8700	0.00974464548531695	4604910	37559
GCF_015336465	GCF_015337445	3621792	105715	0.0291885895159081	877710	26652	0.0303653826434699	4499502	132367
GCF_015337445	GCF_015336465	3720865	13392	0.00359916309782806	895673	4238	0.00473163755075792	4616538	17630
GCF_015336695	GCF_015337825	3674803	0	0	937727	0	0	4612530	0
GCF_015337825	GCF_015336695	3705881	0	0	911976	0	0	4617857	0
GCF_015336865	GCF_015338045	3686860	14120	0.00382981724285707	949685	6791	0.00715079210475052	4636545	20911
GCF_015338045	GCF_015336865	3711617	27929	0.00752475268865295	901091	7658	0.00849858671321764	4612708	35587
GCF_015337085	GCF_015337825	3674803	0	0	937727	0	0	4612530	0
GCF_015337825	GCF_015337085	3552437	113637	0.0319884631310844	929105	26548	0.0285737349384623	4481542	140185
GCF_037055875	GCF_037061465	3885355	0	0	720352	0	0	4605707	0
GCF_037061465	GCF_037055875	3910117	0	0	695606	0	0	4605723	0
GCF_037061465	GCF_037061485	3897398	0	0	708320	0	0	4605718	0
GCF_037061485	GCF_037061465	3885355	0	0	720352	0	0	4605707	0
GCF_001988995	GCF_002286375	3468205	0	0	638160	0	0	4106365	0
GCF_002286375	GCF_001988995	3466077	0	0	641342	0	0	4107419	0
GCF_002240435	GCF_002286295	3441134	0	0	671493	0	0	4112627	0
GCF_002286295	GCF_002240435	3462421	234	6.75827693974823e-05	638494	0	0	4100915	234
GCF_002240435	GCF_004636425	3470574	0	0	632658	0	0	4103232	0
GCF_004636425	GCF_002240435	3462421	208	6.0073572797762e-05	638494	26	4.07208211823447e-05	4100915	234
GCF_002240435	GCF_022409515	3493636	0	0	640585	0	0	4134221	0
GCF_022409515	GCF_002240435	3462421	14613	0.00422045730429662	638494	3771	0.00590608525687007	4100915	18384
GCF_002240435	GCF_055542695	3474377	0	0	629893	0	0	4104270	0
GCF_055542695	GCF_002240435	3462421	234	6.75827693974823e-05	638494	0	0	4100915	234
GCF_002240515	GCF_004636885	3444229	0	0	662409	0	0	4106638	0
GCF_004636885	GCF_002240515	3464471	1281	0.000369753419786167	645867	132	0.000204376442828013	4110338	1413
GCF_002285975	GCF_004635385	3494387	0	0	638919	0	0	4133306	0
GCF_004635385	GCF_002285975	3490539	0	0	635498	0	0	4126037	0
GCF_023361975	GCF_040529225	3428086	4364	0.00127301357083807	572081	402	0.00070269769490684	4000167	4766
GCF_040529225	GCF_023361975	3385399	8327	0.00245968052805593	566884	999	0.00176226529589828	3952283	9326
